"","acc"
"17126",1
"17127",1
"17128",0
"17129",1
"17130",1
"17131",0
"17132",1
"17133",1
"17134",1
"17135",0
"17136",0
"17137",0
"17138",1
"17139",0
"17140",0
"17141",0
"17142",1
"17143",0
"17144",1
"17145",1
"17146",1
"17147",0
"17148",1
"17149",1
"17150",1
"17151",1
"17152",0
"17153",1
"17154",1
"17155",0
"17156",0
"17157",1
"17158",1
"17159",0
"17160",0
"17161",1
"17162",0
"17163",1
"17164",0
"17165",0
"17166",1
"17167",0
"17168",1
"17169",1
"17170",1
"17171",0
"17172",0
"17173",1
"17174",1
"17175",1
"17176",0
"17177",1
"17178",1
"17179",0
"17180",0
"17181",1
"17182",1
"17183",1
"17184",1
"17185",1
"17186",1
"17187",1
"17188",1
"17189",1
"17190",1
"17191",1
"17192",0
"17193",1
"17194",1
"17195",0
"17196",0
"17197",1
"17198",1
"17199",0
"17200",0
"17201",0
"17202",1
"17203",0
"17204",1
"17205",0
"17206",1
"17207",1
"17208",0
"17209",1
"17210",1
"17211",1
"17212",1
"17213",1
"17214",1
"17215",1
"17216",1
"17217",1
"17218",0
"17219",0
"17220",1
"17221",1
"17222",0
"17223",0
"17224",0
"17225",1
"17226",1
"17227",1
"17228",0
"17229",0
"17230",1
"17231",1
"17232",1
"17233",0
"17234",1
"17235",1
"17236",0
"17237",0
"17238",0
"17239",1
"17240",0
"17241",0
"17242",1
"17243",1
"17244",1
"17245",1
"17246",1
"17247",1
"17248",0
"17249",0
"17250",0
"17251",1
"17252",0
"17253",1
"17254",0
"17255",0
"17256",1
"17257",1
"17258",1
"17259",1
"17260",1
"17261",0
"17262",0
"17263",1
"17264",1
"17265",1
"17266",1
"17267",1
"17268",0
"17269",0
"17270",0
"17271",0
"17272",1
"17273",1
"17274",1
"17275",0
"17276",1
"17277",0
"17278",0
"17279",0
"17280",0
"17281",1
"17282",0
"17283",0
"17284",0
"17285",0
"17286",1
"17287",1
"17288",0
"17289",1
"17290",0
"17291",1
"17292",0
"17293",1
"17294",0
"17295",0
"17296",1
"17297",1
"17298",1
"17299",0
"17300",0
"17301",1
"17302",0
"17303",0
"17304",0
"17305",0
"17306",0
"17307",0
"17308",1
"17309",1
"17310",0
"17311",1
"17312",1
"17313",0
"17314",0
"17315",1
"17316",0
"17317",1
"17318",0
"17319",1
"17320",1
"17321",1
"17322",1
"17323",1
"17324",0
"17325",1
"17326",1
"17327",0
"17328",0
"17329",0
"17330",0
"17331",0
"17332",1
"17333",1
"17334",1
"17335",1
"17336",0
"17337",0
"17338",1
"17339",0
"17340",0
"17341",1
"17342",1
"17343",1
"17344",1
"17345",0
"17346",0
"17347",0
"17348",1
"17349",1
"17350",1
"17351",0
"17352",1
"17353",1
"17354",1
"17355",1
"17356",1
"17357",1
"17358",1
"17359",0
"17360",0
"17361",0
"17362",1
"17363",0
"17364",0
"17365",0
"17366",0
"17367",1
"17368",0
"17369",0
"17370",1
"17371",1
"17372",0
"17373",0
"17374",1
"17375",1
"17376",0
"17377",1
"17378",1
"17379",0
"17380",1
"17381",1
"17382",1
"17383",1
"17384",0
"17385",0
"17386",1
"17387",0
"17388",1
"17389",0
"17390",1
"17391",0
"17392",1
"17393",0
"17394",0
"17395",1
"17396",0
"17397",1
"17398",1
"17399",1
"17400",1
"17401",1
"17402",0
"17403",1
"17404",1
"17405",1
"17406",1
"17407",1
"17408",0
"17409",0
"17410",0
"17411",0
"17412",1
"17413",1
"17414",1
"17415",1
"17416",0
"17417",1
"17418",1
"17419",0
"17420",1
"17421",0
"17422",0
"17423",0
"17424",0
"17425",0
"17426",0
"17427",1
"17428",0
"17429",0
"17430",0
"17431",0
"17432",1
"17433",0
"17434",1
"17435",0
"17436",1
"17437",0
"17438",0
"17439",1
"17440",1
"17441",1
"17442",0
"17443",0
"17444",1
"17445",0
"17446",1
"17447",1
"17448",1
"17449",0
"17450",1
"17451",0
"17452",0
"17453",1
"17454",1
"17455",1
"17456",1
"17457",1
"17458",1
"17459",1
"17460",0
"17461",0
"17462",0
"17463",1
"17464",0
"17465",1
"17466",1
"17467",1
"17468",0
"17469",1
"17470",1
"17471",1
"17472",1
"17473",1
"17474",1
"17475",0
"17476",1
"17477",1
"17478",1
"17479",1
"17480",1
"17481",1
"17482",1
"17483",0
"17484",0
"17485",0
"17486",1
"17487",1
"17488",1
"17489",1
"17490",0
"17491",0
"17492",1
"17493",0
"17494",1
"17495",1
"17496",0
"17497",1
"17498",0
"17499",1
"17500",1
"17501",0
"17502",1
"17503",1
"17504",1
"17505",1
"17506",1
"17507",1
"17508",1
"17509",0
"17510",0
"17511",1
"17512",1
"17513",1
"17514",1
"17515",1
"17516",1
"17517",1
"17518",1
"17519",1
"17520",0
"17521",0
"17522",0
"17523",1
"17524",1
"17525",0
"17526",1
"17527",1
"17528",1
"17529",1
"17530",0
"17531",0
"17532",1
"17533",0
"17534",1
"17535",1
"17536",1
"17537",1
"17538",0
"17539",0
"17540",1
"17541",1
"17542",1
"17543",1
"17544",1
"17545",1
"17546",0
"17547",0
"17548",1
"17549",0
"17550",0
"17551",1
"17552",1
"17553",1
"17554",0
"17555",1
"17556",1
"17557",1
"17558",1
"17559",1
"17560",1
"17561",1
"17562",1
"17563",1
"17564",1
"17565",0
"17566",0
"17567",1
"17568",0
"17569",0
"17570",1
"17571",1
"17572",1
"17573",1
"17574",1
"17575",1
"17576",0
"17577",0
"17578",0
"17579",1
"17580",0
"17581",0
"17582",1
"17583",1
"17584",0
"17585",1
"17586",0
"17587",1
"17588",1
"17589",1
"17590",0
"17591",1
"17592",0
"17593",0
"17594",1
"17595",0
"17596",0
"17597",0
"17598",1
"17599",0
"17600",1
"17601",1
"17602",1
"17603",1
"17604",0
"17605",1
"17606",0
"17607",1
"17608",1
"17609",1
"17610",1
"17611",1
"17612",1
"17613",1
"17614",1
"17615",1
"17616",1
"17617",1
"17618",1
"17619",1
"17620",1
"17621",1
"17622",0
"17623",0
"17624",1
"17625",1
"17626",0
"17627",0
"17628",1
"17629",0
"17630",1
"17631",1
"17632",1
"17633",1
"17634",0
"17635",0
"17636",0
"17637",0
"17638",1
"17639",1
"17640",1
"17641",0
"17642",1
"17643",0
"17644",1
"17645",1
"17646",1
"17647",0
"17648",1
"17649",1
"17650",0
"17651",1
"17652",1
"17653",1
"17654",0
"17655",1
"17656",1
"17657",0
"17658",0
"17659",1
"17660",1
"17661",0
"17662",1
"17663",1
"17664",0
"17665",0
"17666",1
"17667",1
"17668",1
"17669",1
"17670",1
"17671",1
"17672",0
"17673",0
"17674",0
"17675",1
"17676",1
"17677",1
"17678",1
"17679",1
"17680",1
"17681",1
"17682",1
"17683",1
"17684",0
"17685",1
"17686",1
"17687",1
"17688",0
"17689",1
"17690",1
"17691",1
"17692",1
"17693",0
"17694",1
"17695",1
"17696",1
"17697",1
"17698",0
"17699",1
"17700",1
"17701",1
"17702",1
"17703",1
"17704",1
"17705",1
"17706",1
"17707",1
"17708",1
"17709",1
"17710",1
"17711",1
"17712",1
"17713",1
"17714",1
"17715",1
"17716",1
"17717",1
"17718",1
"17719",0
"17720",0
"17721",0
"17722",1
"17723",1
"17724",1
"17725",0
"17726",1
"17727",1
"17728",1
"17729",1
"17730",1
"17731",0
"17732",1
"17733",1
"17734",0
"17735",0
"17736",0
"17737",1
"17738",1
"17739",1
"17740",1
"17741",1
"17742",1
"17743",0
"17744",1
"17745",1
"17746",0
"17747",0
"17748",1
"17749",1
"17750",1
"17751",0
"17752",1
"17753",0
"17754",1
"17755",0
"17756",0
"17757",1
"17758",0
"17759",1
"17760",1
"17761",0
"17762",1
"17763",0
"17764",1
"17765",0
"17766",1
"17767",1
"17768",0
"17769",0
"17770",1
"17771",0
"17772",1
"17773",1
"17774",1
"17775",0
"17776",1
"17777",0
"17778",0
"17779",1
"17780",1
"17781",1
"17782",1
"17783",0
"17784",1
"17785",1
"17786",1
"17787",0
"17788",1
"17789",1
"17790",1
"17791",1
"17792",1
"17793",1
"17794",0
"17795",0
"17796",1
"17797",1
"17798",1
"17799",0
"17800",0
"17801",0
"17802",0
"17803",1
"17804",0
"17805",1
"17806",1
"17807",1
"17808",0
"17809",0
"17810",1
"17811",1
"17812",0
"17813",1
"17814",1
"17815",1
"17816",1
"17817",1
"17818",1
"17819",1
"17820",1
"17821",1
"17822",0
"17823",1
"17824",1
"17825",1
"17826",1
"17827",1
"17828",1
"17829",1
"17830",0
"17831",1
"17832",1
"17833",1
"17834",1
"17835",1
"17836",1
"17837",1
"17838",0
"17839",1
"17840",1
"17841",1
"17842",1
"17843",1
"17844",1
"17845",1
"17846",1
"17847",0
"17848",1
"17849",1
"17850",1
"17851",1
"17852",1
"17853",1
"17854",1
"17855",1
"17856",1
"17857",0
"17858",0
"17859",1
"17860",1
"17861",0
"17862",0
"17863",1
"17864",0
"17865",0
"17866",1
"17867",1
"17868",0
"17869",1
"17870",0
"17871",1
"17872",0
"17873",0
"17874",1
"17875",1
"17876",0
"17877",1
"17878",0
"17879",1
"17880",1
"17881",0
"17882",0
"17883",0
"17884",1
"17885",1
"17886",1
"17887",1
"17888",1
"17889",1
"17890",1
"17891",1
"17892",1
"17893",1
"17894",0
"17895",1
"17896",1
"17897",0
"17898",0
"17899",1
"17900",1
"17901",1
"17902",1
"17903",1
"17904",1
"17905",1
"17906",1
"17907",0
"17908",1
"17909",0
"17910",1
"17911",1
"17912",1
"17913",0
"17914",0
"17915",0
"17916",1
"17917",1
"17918",1
"17919",1
"17920",0
"17921",1
"17922",1
"17923",1
"17924",1
"17925",1
"17926",1
"17927",1
"17928",0
"17929",0
"17930",1
"17931",0
"17932",0
"17933",0
"17934",1
"17935",0
"17936",1
"17937",0
"17938",1
"17939",1
"17940",1
"17941",0
"17942",1
"17943",1
"17944",1
"17945",1
"17946",0
"17947",1
"17948",0
"17949",1
"17950",0
"17951",0
"17952",1
"17953",1
"17954",1
"17955",0
"17956",0
"17957",1
"17958",0
"17959",0
"17960",1
"17961",0
"17962",1
"17963",1
"17964",1
"17965",1
"17966",1
"17967",0
"17968",1
"17969",1
"17970",1
"17971",0
"17972",0
"17973",1
"17974",1
"17975",0
"17976",1
"17977",1
"17978",0
"17979",1
"17980",1
"17981",1
"17982",1
"17983",0
"17984",1
"17985",1
"17986",0
"17987",0
"17988",1
"17989",0
"17990",1
"17991",1
"17992",1
"17993",1
"17994",1
"17995",1
"17996",1
"17997",1
"17998",1
"17999",1
"18000",1
"18001",1
"18002",0
"18003",1
"18004",1
"18005",1
"18006",1
"18007",0
"18008",1
"18009",0
"18010",1
"18011",1
"18012",0
"18013",0
"18014",1
"18015",1
"18016",1
"18017",1
"18018",1
"18019",0
"18020",1
"18021",1
"18022",1
"18023",0
"18024",0
"18025",0
"18026",0
"18027",1
"18028",1
"18029",1
"18030",0
"18031",1
"18032",0
"18033",0
"18034",1
"18035",1
"18036",0
"18037",0
"18038",0
"18039",0
"18040",1
"18041",0
"18042",1
"18043",1
"18044",0
"18045",0
"18046",1
"18047",0
"18048",1
"18049",0
"18050",1
"18051",1
"18052",0
"18053",0
"18054",0
"18055",0
"18056",1
"18057",0
"18058",1
"18059",1
"18060",1
"18061",1
"18062",1
"18063",1
"18064",1
"18065",0
"18066",1
"18067",0
"18068",0
"18069",0
"18070",1
"18071",0
"18072",1
"18073",1
"18074",0
"18075",0
"18076",1
"18077",0
"18078",1
"18079",0
"18080",1
"18081",0
"18082",0
"18083",0
"18084",0
"18085",0
"18086",0
"18087",1
"18088",0
"18089",0
"18090",0
"18091",1
"18092",0
"18093",1
"18094",0
"18095",1
"18096",1
"18097",1
"18098",1
"18099",0
"18100",1
"18101",1
"18102",1
"18103",0
"18104",0
"18105",0
"18106",0
"18107",0
"18108",1
"18109",0
"18110",0
"18111",1
"18112",0
"18113",1
"18114",1
"18115",1
"18116",1
"18117",1
"18118",1
"18119",0
"18120",0
"18121",1
"18122",1
"18123",1
"18124",1
"18125",0
"18126",1
"18127",1
"18128",0
"18129",1
"18130",1
"18131",0
"18132",1
"18133",1
"18134",1
"18135",0
"18136",0
"18137",0
"18138",1
"18139",0
"18140",0
"18141",0
"18142",1
"18143",0
"18144",1
"18145",1
"18146",1
"18147",0
"18148",1
"18149",1
"18150",1
"18151",1
"18152",0
"18153",1
"18154",1
"18155",0
"18156",0
"18157",1
"18158",1
"18159",0
"18160",0
"18161",1
"18162",0
"18163",1
"18164",0
"18165",0
"18166",1
"18167",0
"18168",1
"18169",1
"18170",1
"18171",0
"18172",0
"18173",1
"18174",1
"18175",1
"18176",0
"18177",1
"18178",1
"18179",0
"18180",0
"18181",1
"18182",1
"18183",1
"18184",1
"18185",1
"18186",1
"18187",1
"18188",1
"18189",1
"18190",1
"18191",1
"18192",0
"18193",1
"18194",1
"18195",0
"18196",0
"18197",1
"18198",1
"18199",0
"18200",0
"18201",0
"18202",1
"18203",0
"18204",1
"18205",0
"18206",1
"18207",1
"18208",0
"18209",1
"18210",1
"18211",1
"18212",1
"18213",1
"18214",1
"18215",1
"18216",1
"18217",1
"18218",0
"18219",0
"18220",1
"18221",1
"18222",0
"18223",0
"18224",0
"18225",1
"18226",1
"18227",1
"18228",0
"18229",0
"18230",1
"18231",1
"18232",1
"18233",0
"18234",1
"18235",1
"18236",0
"18237",0
"18238",0
"18239",1
"18240",0
"18241",0
"18242",1
"18243",1
"18244",1
"18245",1
"18246",1
"18247",1
"18248",0
"18249",0
"18250",0
"18251",1
"18252",0
"18253",1
"18254",0
"18255",0
"18256",1
"18257",1
"18258",1
"18259",1
"18260",1
"18261",0
"18262",0
"18263",1
"18264",1
"18265",1
"18266",1
"18267",1
"18268",0
"18269",0
"18270",0
"18271",0
"18272",1
"18273",1
"18274",1
"18275",0
"18276",1
"18277",0
"18278",0
"18279",0
"18280",0
"18281",1
"18282",0
"18283",0
"18284",0
"18285",0
"18286",1
"18287",1
"18288",0
"18289",1
"18290",0
"18291",1
"18292",0
"18293",1
"18294",0
"18295",0
"18296",1
"18297",1
"18298",1
"18299",0
"18300",0
"18301",1
"18302",0
"18303",0
"18304",0
"18305",0
"18306",0
"18307",0
"18308",1
"18309",1
"18310",0
"18311",1
"18312",1
"18313",0
"18314",0
"18315",1
"18316",0
"18317",1
"18318",0
"18319",1
"18320",1
"18321",1
"18322",1
"18323",1
"18324",0
"18325",1
"18326",1
"18327",0
"18328",0
"18329",0
"18330",0
"18331",0
"18332",1
"18333",1
"18334",1
"18335",1
"18336",0
"18337",0
"18338",1
"18339",0
"18340",0
"18341",1
"18342",1
"18343",1
"18344",1
"18345",0
"18346",0
"18347",0
"18348",1
"18349",1
"18350",1
"18351",0
"18352",1
"18353",1
"18354",1
"18355",1
"18356",1
"18357",1
"18358",1
"18359",0
"18360",0
"18361",0
"18362",1
"18363",0
"18364",0
"18365",0
"18366",0
"18367",1
"18368",0
"18369",0
"18370",1
"18371",1
"18372",0
"18373",0
"18374",1
"18375",1
"18376",0
"18377",1
"18378",1
"18379",0
"18380",1
"18381",1
"18382",1
"18383",1
"18384",0
"18385",0
"18386",1
"18387",0
"18388",1
"18389",0
"18390",1
"18391",0
"18392",1
"18393",0
"18394",0
"18395",1
"18396",0
"18397",1
"18398",1
"18399",1
"18400",1
"18401",1
"18402",0
"18403",1
"18404",1
"18405",1
"18406",1
"18407",1
"18408",0
"18409",0
"18410",0
"18411",0
"18412",1
"18413",1
"18414",1
"18415",1
"18416",0
"18417",1
"18418",1
"18419",0
"18420",1
"18421",0
"18422",0
"18423",0
"18424",0
"18425",0
"18426",0
"18427",1
"18428",0
"18429",0
"18430",0
"18431",0
"18432",1
"18433",0
"18434",1
"18435",0
"18436",1
"18437",0
"18438",0
"18439",1
"18440",1
"18441",1
"18442",0
"18443",0
"18444",1
"18445",0
"18446",1
"18447",1
"18448",1
"18449",0
"18450",1
"18451",0
"18452",0
"18453",1
"18454",1
"18455",1
"18456",1
"18457",1
"18458",1
"18459",1
"18460",0
"18461",0
"18462",0
"18463",1
"18464",0
"18465",1
"18466",1
"18467",1
"18468",0
"18469",1
"18470",1
"18471",1
"18472",1
"18473",1
"18474",1
"18475",0
"18476",1
"18477",1
"18478",1
"18479",1
"18480",1
"18481",1
"18482",1
"18483",0
"18484",0
"18485",0
"18486",1
"18487",1
"18488",1
"18489",1
"18490",0
"18491",0
"18492",1
"18493",0
"18494",1
"18495",1
"18496",0
"18497",1
"18498",0
"18499",1
"18500",1
"18501",0
"18502",1
"18503",1
"18504",1
"18505",1
"18506",1
"18507",1
"18508",1
"18509",0
"18510",0
"18511",1
"18512",1
"18513",1
"18514",1
"18515",1
"18516",1
"18517",1
"18518",1
"18519",1
"18520",0
"18521",0
"18522",0
"18523",1
"18524",1
"18525",0
"18526",1
"18527",1
"18528",1
"18529",1
"18530",0
"18531",0
"18532",1
"18533",0
"18534",1
"18535",1
"18536",1
"18537",1
"18538",0
"18539",0
"18540",1
"18541",1
"18542",1
"18543",1
"18544",1
"18545",1
"18546",0
"18547",0
"18548",1
"18549",0
"18550",0
"18551",1
"18552",1
"18553",1
"18554",0
"18555",1
"18556",1
"18557",1
"18558",1
"18559",1
"18560",1
"18561",1
"18562",1
"18563",1
"18564",1
"18565",0
"18566",0
"18567",1
"18568",0
"18569",0
"18570",1
"18571",1
"18572",1
"18573",1
"18574",1
"18575",1
"18576",0
"18577",0
"18578",0
"18579",1
"18580",0
"18581",0
"18582",1
"18583",1
"18584",0
"18585",1
"18586",0
"18587",1
"18588",1
"18589",1
"18590",0
"18591",1
"18592",0
"18593",0
"18594",1
"18595",0
"18596",0
"18597",0
"18598",1
"18599",0
"18600",1
"18601",1
"18602",1
"18603",1
"18604",0
"18605",1
"18606",0
"18607",1
"18608",1
"18609",1
"18610",1
"18611",1
"18612",1
"18613",1
"18614",1
"18615",1
"18616",1
"18617",1
"18618",1
"18619",1
"18620",1
"18621",1
"18622",0
"18623",0
"18624",1
"18625",1
"18626",0
"18627",0
"18628",1
"18629",0
"18630",1
"18631",1
"18632",1
"18633",1
"18634",0
"18635",0
"18636",0
"18637",0
"18638",1
"18639",1
"18640",1
"18641",0
"18642",1
"18643",0
"18644",1
"18645",1
"18646",1
"18647",0
"18648",1
"18649",1
"18650",0
"18651",1
"18652",1
"18653",1
"18654",0
"18655",1
"18656",1
"18657",0
"18658",0
"18659",1
"18660",1
"18661",0
"18662",1
"18663",1
"18664",0
"18665",0
"18666",1
"18667",1
"18668",1
"18669",1
"18670",1
"18671",1
"18672",0
"18673",0
"18674",0
"18675",1
"18676",1
"18677",1
"18678",1
"18679",1
"18680",1
"18681",1
"18682",1
"18683",1
"18684",0
"18685",1
"18686",1
"18687",1
"18688",0
"18689",1
"18690",1
"18691",1
"18692",1
"18693",0
"18694",1
"18695",1
"18696",1
"18697",1
"18698",0
"18699",1
"18700",1
"18701",1
"18702",1
"18703",1
"18704",1
"18705",1
"18706",1
"18707",1
"18708",1
"18709",1
"18710",1
"18711",1
"18712",1
"18713",1
"18714",1
"18715",1
"18716",1
"18717",1
"18718",1
"18719",0
"18720",0
"18721",0
"18722",1
"18723",1
"18724",1
"18725",0
"18726",1
"18727",1
"18728",1
"18729",1
"18730",1
"18731",0
"18732",1
"18733",1
"18734",0
"18735",0
"18736",0
"18737",1
"18738",1
"18739",1
"18740",1
"18741",1
"18742",1
"18743",0
"18744",1
"18745",1
"18746",0
"18747",0
"18748",1
"18749",1
"18750",1
"18751",0
"18752",1
"18753",0
"18754",1
"18755",0
"18756",0
"18757",1
"18758",0
"18759",1
"18760",1
"18761",0
"18762",1
"18763",0
"18764",1
"18765",0
"18766",1
"18767",1
"18768",0
"18769",0
"18770",1
"18771",0
"18772",1
"18773",1
"18774",1
"18775",0
"18776",1
"18777",0
"18778",0
"18779",1
"18780",1
"18781",1
"18782",1
"18783",0
"18784",1
"18785",1
"18786",1
"18787",0
"18788",1
"18789",1
"18790",1
"18791",1
"18792",1
"18793",1
"18794",0
"18795",0
"18796",1
"18797",1
"18798",1
"18799",0
"18800",0
"18801",0
"18802",0
"18803",1
"18804",0
"18805",1
"18806",1
"18807",1
"18808",0
"18809",0
"18810",1
"18811",1
"18812",0
"18813",1
"18814",1
"18815",1
"18816",1
"18817",1
"18818",1
"18819",1
"18820",1
"18821",1
"18822",0
"18823",1
"18824",1
"18825",1
"18826",1
"18827",1
"18828",1
"18829",1
"18830",0
"18831",1
"18832",1
"18833",1
"18834",1
"18835",1
"18836",1
"18837",1
"18838",0
"18839",1
"18840",1
"18841",1
"18842",1
"18843",1
"18844",1
"18845",1
"18846",1
"18847",0
"18848",1
"18849",1
"18850",1
"18851",1
"18852",1
"18853",1
"18854",1
"18855",1
"18856",1
"18857",0
"18858",0
"18859",1
"18860",1
"18861",0
"18862",0
"18863",1
"18864",0
"18865",0
"18866",1
"18867",1
"18868",0
"18869",1
"18870",0
"18871",1
"18872",0
"18873",0
"18874",1
"18875",1
"18876",0
"18877",1
"18878",0
"18879",1
"18880",1
"18881",0
"18882",0
"18883",0
"18884",1
"18885",1
"18886",1
"18887",1
"18888",1
"18889",1
"18890",1
"18891",1
"18892",1
"18893",1
"18894",0
"18895",1
"18896",1
"18897",0
"18898",0
"18899",1
"18900",1
"18901",1
"18902",1
"18903",1
"18904",1
"18905",1
"18906",1
"18907",0
"18908",1
"18909",0
"18910",1
"18911",1
"18912",1
"18913",0
"18914",0
"18915",0
"18916",1
"18917",1
"18918",1
"18919",1
"18920",0
"18921",1
"18922",1
"18923",1
"18924",1
"18925",1
"18926",1
"18927",1
"18928",0
"18929",0
"18930",1
"18931",0
"18932",0
"18933",0
"18934",1
"18935",0
"18936",1
"18937",0
"18938",1
"18939",1
"18940",1
"18941",0
"18942",1
"18943",1
"18944",1
"18945",1
"18946",0
"18947",1
"18948",0
"18949",1
"18950",0
"18951",0
"18952",1
"18953",1
"18954",1
"18955",0
"18956",0
"18957",1
"18958",0
"18959",0
"18960",1
"18961",0
"18962",1
"18963",1
"18964",1
"18965",1
"18966",1
"18967",0
"18968",1
"18969",1
"18970",1
"18971",0
"18972",0
"18973",1
"18974",1
"18975",0
"18976",1
"18977",1
"18978",0
"18979",1
"18980",1
"18981",1
"18982",1
"18983",0
"18984",1
"18985",1
"18986",0
"18987",0
"18988",1
"18989",0
"18990",1
"18991",1
"18992",1
"18993",1
"18994",1
"18995",1
"18996",1
"18997",1
"18998",1
"18999",1
"19000",1
"19001",1
"19002",0
"19003",1
"19004",1
"19005",0
"19006",0
"19007",0
"19008",1
"19009",1
"19010",0
"19011",1
"19012",0
"19013",0
"19014",1
"19015",1
"19016",1
"19017",1
"19018",1
"19019",1
"19020",1
"19021",1
"19022",0
"19023",0
"19024",1
"19025",1
"19026",1
"19027",1
"19028",0
"19029",0
"19030",1
"19031",1
"19032",0
"19033",1
"19034",1
"19035",0
"19036",1
"19037",0
"19038",1
"19039",1
"19040",1
"19041",1
"19042",1
"19043",1
"19044",1
"19045",0
"19046",0
"19047",1
"19048",1
"19049",0
"19050",1
"19051",1
"19052",0
"19053",1
"19054",0
"19055",1
"19056",1
"19057",1
"19058",1
"19059",0
"19060",1
"19061",0
"19062",1
"19063",1
"19064",1
"19065",0
"19066",0
"19067",1
"19068",0
"19069",1
"19070",0
"19071",0
"19072",1
"19073",1
"19074",1
"19075",1
"19076",1
"19077",0
"19078",1
"19079",1
"19080",0
"19081",0
"19082",0
"19083",0
"19084",1
"19085",1
"19086",1
"19087",1
"19088",0
"19089",1
"19090",0
"19091",0
"19092",1
"19093",1
"19094",1
"19095",1
"19096",1
"19097",1
"19098",0
"19099",1
"19100",0
"19101",1
"19102",0
"19103",0
"19104",1
"19105",1
"19106",0
"19107",1
"19108",0
"19109",0
"19110",0
"19111",0
"19112",1
"19113",0
"19114",0
"19115",1
"19116",0
"19117",1
"19118",1
"19119",0
"19120",0
"19121",1
"19122",1
"19123",0
"19124",1
"19125",0
"19126",1
"19127",1
"19128",0
"19129",0
"19130",1
"19131",1
"19132",1
"19133",1
"19134",1
"19135",1
"19136",1
"19137",1
"19138",1
"19139",1
"19140",1
"19141",1
"19142",0
"19143",1
"19144",1
"19145",0
"19146",1
"19147",0
"19148",1
"19149",0
"19150",0
"19151",1
"19152",1
"19153",1
"19154",1
"19155",1
"19156",1
"19157",1
"19158",1
"19159",0
"19160",1
"19161",1
"19162",1
"19163",0
"19164",0
"19165",1
"19166",1
"19167",0
"19168",0
"19169",1
"19170",0
"19171",1
"19172",0
"19173",1
"19174",0
"19175",1
"19176",1
"19177",1
"19178",1
"19179",1
"19180",0
"19181",1
"19182",1
"19183",1
"19184",0
"19185",1
"19186",1
"19187",1
"19188",1
"19189",0
"19190",1
"19191",1
"19192",0
"19193",0
"19194",1
"19195",0
"19196",1
"19197",1
"19198",1
"19199",1
"19200",1
"19201",1
"19202",0
"19203",0
"19204",1
"19205",1
"19206",0
"19207",0
"19208",0
"19209",1
"19210",0
"19211",1
"19212",1
"19213",0
"19214",1
"19215",1
"19216",1
"19217",1
"19218",1
"19219",1
"19220",1
"19221",0
"19222",1
"19223",1
"19224",1
"19225",1
"19226",0
"19227",1
"19228",1
"19229",1
"19230",1
"19231",0
"19232",0
"19233",1
"19234",0
"19235",1
"19236",0
"19237",0
"19238",0
"19239",0
"19240",0
"19241",0
"19242",1
"19243",0
"19244",0
"19245",1
"19246",1
"19247",0
"19248",0
"19249",1
"19250",1
"19251",1
"19252",1
"19253",0
"19254",0
"19255",0
"19256",1
"19257",1
"19258",1
"19259",1
"19260",1
"19261",1
"19262",1
"19263",0
"19264",0
"19265",1
"19266",1
"19267",1
"19268",1
"19269",1
"19270",1
"19271",1
"19272",0
"19273",0
"19274",1
"19275",1
"19276",0
"19277",1
"19278",0
"19279",1
"19280",1
"19281",1
"19282",0
"19283",1
"19284",1
"19285",0
"19286",1
"19287",1
"19288",1
"19289",1
"19290",1
"19291",1
"19292",1
"19293",0
